key,text
STAGE_CH10_H05,제10장 HARD 5
STAGE_CH10_N01,제10장 NORMAL 1
STAGE_CH10_N02,제10장 NORMAL 2
STAGE_CH10_N03,제10장 NORMAL 3
STAGE_CH10_N04,제10장 NORMAL 4
STAGE_CH10_N05,제10장 NORMAL 5
STAGE_CH10_N06,제10장 NORMAL 6
STAGE_CH10_N07,제10장 NORMAL 7
STAGE_CH10_N08,제10장 NORMAL 8
STAGE_CH10_N09,제10장 NORMAL 9
STAGE_CH10_N10,제10장 NORMAL 10
STAGE_CH10_N11,제10장 NORMAL 11
STAGE_CH10_N12,제10장 NORMAL 12
STAGE_CH10_N13,제10장 NORMAL 13
STAGE_CH10_N14,제10장 NORMAL 14
STAGE_CH10_N15,제10장 NORMAL 15
STAGE_CH10_N16,제10장 NORMAL 16
STAGE_CH10_N17,제10장 NORMAL 17
STAGE_CH10_N18,제10장 NORMAL 18
STAGE_CH10_N19,제10장 NORMAL 19
STAGE_CH10_N20,제10장 NORMAL 20
STAGE_CH11_H01,제11장 HARD 1
STAGE_CH11_H02,제11장 HARD 2
STAGE_CH11_H03,제11장 HARD 3
STAGE_CH11_H04,제11장 HARD 4
STAGE_CH11_H05,제11장 HARD 5
STAGE_CH11_N01,제11장 NORMAL 1
STAGE_CH11_N02,제11장 NORMAL 2
STAGE_CH11_N03,제11장 NORMAL 3
STAGE_CH11_N04,제11장 NORMAL 4
STAGE_CH11_N05,제11장 NORMAL 5
STAGE_CH11_N06,제11장 NORMAL 6
STAGE_CH11_N07,제11장 NORMAL 7
STAGE_CH11_N08,제11장 NORMAL 8
STAGE_CH11_N09,제11장 NORMAL 9
STAGE_CH11_N10,제11장 NORMAL 10
STAGE_CH11_N11,제11장 NORMAL 11
STAGE_CH11_N12,제11장 NORMAL 12
STAGE_CH11_N13,제11장 NORMAL 13
STAGE_CH11_N14,제11장 NORMAL 14
STAGE_CH11_N15,제11장 NORMAL 15
STAGE_CH11_N16,제11장 NORMAL 16
STAGE_CH11_N17,제11장 NORMAL 17
STAGE_CH11_N18,제11장 NORMAL 18
STAGE_CH11_N19,제11장 NORMAL 19
STAGE_CH11_N20,제11장 NORMAL 20
STAGE_CH12_H01,제12장 HARD 1
STAGE_CH12_H02,제12장 HARD 2
STAGE_CH12_H03,제12장 HARD 3
STAGE_CH12_H04,제12장 HARD 4
STAGE_CH12_H05,제12장 HARD 5
STAGE_CH12_N01,제12장 NORMAL 1
STAGE_CH12_N02,제12장 NORMAL 2
STAGE_CH12_N03,제12장 NORMAL 3
STAGE_CH12_N04,제12장 NORMAL 4
STAGE_CH12_N05,제12장 NORMAL 5
STAGE_CH12_N06,제12장 NORMAL 6
STAGE_CH12_N07,제12장 NORMAL 7
STAGE_CH12_N08,제12장 NORMAL 8
STAGE_CH12_N09,제12장 NORMAL 9
STAGE_CH12_N10,제12장 NORMAL 10
STAGE_CH12_N11,제12장 NORMAL 11
STAGE_CH12_N12,제12장 NORMAL 12
STAGE_CH12_N13,제12장 NORMAL 13
STAGE_CH12_N14,제12장 NORMAL 14
STAGE_CH12_N15,제12장 NORMAL 15
STAGE_CH12_N16,제12장 NORMAL 16
STAGE_CH12_N17,제12장 NORMAL 17
STAGE_CH12_N18,제12장 NORMAL 18
STAGE_CH12_N19,제12장 NORMAL 19
STAGE_CH12_N20,제12장 NORMAL 20
STAGE_CH13_H01,제13장 HARD 1
STAGE_CH13_H02,제13장 HARD 2
STAGE_CH13_H03,제13장 HARD 3
STAGE_CH13_H04,제13장 HARD 4
STAGE_CH13_H05,제13장 HARD 5
STAGE_CH13_N01,제13장 NORMAL 1
STAGE_CH13_N02,제13장 NORMAL 2
STAGE_CH13_N03,제13장 NORMAL 3
STAGE_CH13_N04,제13장 NORMAL 4
STAGE_CH13_N05,제13장 NORMAL 5
STAGE_CH13_N06,제13장 NORMAL 6
STAGE_CH13_N07,제13장 NORMAL 7
STAGE_CH13_N08,제13장 NORMAL 8
STAGE_CH13_N09,제13장 NORMAL 9
STAGE_CH13_N10,제13장 NORMAL 10
STAGE_CH13_N11,제13장 NORMAL 11
STAGE_CH13_N12,제13장 NORMAL 12
STAGE_CH13_N13,제13장 NORMAL 13
STAGE_CH13_N14,제13장 NORMAL 14
STAGE_CH13_N15,제13장 NORMAL 15
STAGE_CH13_N16,제13장 NORMAL 16
STAGE_CH13_N17,제13장 NORMAL 17
STAGE_CH13_N18,제13장 NORMAL 18
STAGE_CH13_N19,제13장 NORMAL 19
STAGE_CH13_N20,제13장 NORMAL 20
STAGE_CH14_H01,제14장 HARD 1
STAGE_CH14_H02,제14장 HARD 2
STAGE_CH14_H03,제14장 HARD 3
STAGE_CH14_H04,제14장 HARD 4
STAGE_CH14_H05,제14장 HARD 5
STAGE_CH14_N01,제14장 NORMAL 1
STAGE_CH14_N02,제14장 NORMAL 2
STAGE_CH14_N03,제14장 NORMAL 3
STAGE_CH14_N04,제14장 NORMAL 4
STAGE_CH14_N05,제14장 NORMAL 5
STAGE_CH14_N06,제14장 NORMAL 6
STAGE_CH14_N07,제14장 NORMAL 7
STAGE_CH14_N08,제14장 NORMAL 8
STAGE_CH14_N09,제14장 NORMAL 9
STAGE_CH14_N10,제14장 NORMAL 10
STAGE_CH14_N11,제14장 NORMAL 11
STAGE_CH14_N12,제14장 NORMAL 12
STAGE_CH14_N13,제14장 NORMAL 13
STAGE_CH14_N14,제14장 NORMAL 14
STAGE_CH14_N15,제14장 NORMAL 15
STAGE_CH14_N16,제14장 NORMAL 16
STAGE_CH14_N17,제14장 NORMAL 17
STAGE_CH14_N18,제14장 NORMAL 18
STAGE_CH14_N19,제14장 NORMAL 19
STAGE_CH14_N20,제14장 NORMAL 20
STAGE_CH15_H01,제15장 HARD 1
STAGE_CH15_H02,제15장 HARD 2
STAGE_CH15_H03,제15장 HARD 3
STAGE_CH15_H04,제15장 HARD 4
STAGE_CH15_H05,제15장 HARD 5
STAGE_CH15_N01,제15장 NORMAL 1
STAGE_CH15_N02,제15장 NORMAL 2
STAGE_CH15_N03,제15장 NORMAL 3
STAGE_CH15_N04,제15장 NORMAL 4
STAGE_CH15_N05,제15장 NORMAL 5
STAGE_CH15_N06,제15장 NORMAL 6
STAGE_CH15_N07,제15장 NORMAL 7
STAGE_CH15_N08,제15장 NORMAL 8
STAGE_CH15_N09,제15장 NORMAL 9
STAGE_CH15_N10,제15장 NORMAL 10
STAGE_CH15_N11,제15장 NORMAL 11
STAGE_CH15_N12,제15장 NORMAL 12
STAGE_CH15_N13,제15장 NORMAL 13
STAGE_CH15_N14,제15장 NORMAL 14
STAGE_CH15_N15,제15장 NORMAL 15
STAGE_CH15_N16,제15장 NORMAL 16
STAGE_CH15_N17,제15장 NORMAL 17
STAGE_CH15_N18,제15장 NORMAL 18
STAGE_CH15_N19,제15장 NORMAL 19
STAGE_CH15_N20,제15장 NORMAL 20
STAGE_CH16_H01,제16장 HARD 1
STAGE_CH16_H02,제16장 HARD 2
STAGE_CH16_H03,제16장 HARD 3
STAGE_CH16_H04,제16장 HARD 4
STAGE_CH16_H05,제16장 HARD 5
STAGE_CH16_N01,제16장 NORMAL 1
STAGE_CH16_N02,제16장 NORMAL 2
STAGE_CH16_N03,제16장 NORMAL 3
STAGE_CH16_N04,제16장 NORMAL 4
STAGE_CH16_N05,제16장 NORMAL 5
STAGE_CH16_N06,제16장 NORMAL 6
STAGE_CH16_N07,제16장 NORMAL 7
STAGE_CH16_N08,제16장 NORMAL 8
STAGE_CH16_N09,제16장 NORMAL 9
STAGE_CH16_N10,제16장 NORMAL 10
STAGE_CH16_N11,제16장 NORMAL 11
STAGE_CH16_N12,제16장 NORMAL 12
STAGE_CH16_N13,제16장 NORMAL 13
STAGE_CH16_N14,제16장 NORMAL 14
STAGE_CH16_N15,제16장 NORMAL 15
STAGE_CH16_N16,제16장 NORMAL 16
STAGE_CH16_N17,제16장 NORMAL 17
STAGE_CH16_N18,제16장 NORMAL 18
STAGE_CH16_N19,제16장 NORMAL 19
STAGE_CH16_N20,제16장 NORMAL 20
STAGE_CH17_H01,제17장 HARD 1
STAGE_CH17_H02,제17장 HARD 2
STAGE_CH17_H03,제17장 HARD 3
STAGE_CH17_H04,제17장 HARD 4
STAGE_CH17_H05,제17장 HARD 5
STAGE_CH17_N01,제17장 NORMAL 1
STAGE_CH17_N02,제17장 NORMAL 2
STAGE_CH17_N03,제17장 NORMAL 3
STAGE_CH17_N04,제17장 NORMAL 4
STAGE_CH17_N05,제17장 NORMAL 5
STAGE_CH17_N06,제17장 NORMAL 6
STAGE_CH17_N07,제17장 NORMAL 7
STAGE_CH17_N08,제17장 NORMAL 8
STAGE_CH17_N09,제17장 NORMAL 9
STAGE_CH17_N10,제17장 NORMAL 10
STAGE_CH17_N11,제17장 NORMAL 11
STAGE_CH17_N12,제17장 NORMAL 12
STAGE_CH17_N13,제17장 NORMAL 13
STAGE_CH17_N14,제17장 NORMAL 14
STAGE_CH17_N15,제17장 NORMAL 15
STAGE_CH17_N16,제17장 NORMAL 16
STAGE_CH17_N17,제17장 NORMAL 17
STAGE_CH17_N18,제17장 NORMAL 18
STAGE_CH17_N19,제17장 NORMAL 19
STAGE_CH17_N20,제17장 NORMAL 20
STAGE_CH18_H01,제18장 HARD 1
STAGE_CH18_H02,제18장 HARD 2
STAGE_CH18_H03,제18장 HARD 3
STAGE_CH18_H04,제18장 HARD 4
STAGE_CH18_H05,제18장 HARD 5
STAGE_CH18_N01,제18장 NORMAL 1
STAGE_CH18_N02,제18장 NORMAL 2
STAGE_CH18_N03,제18장 NORMAL 3
STAGE_CH18_N04,제18장 NORMAL 4
STAGE_CH18_N05,제18장 NORMAL 5
STAGE_CH18_N06,제18장 NORMAL 6
STAGE_CH18_N07,제18장 NORMAL 7
STAGE_CH18_N08,제18장 NORMAL 8
STAGE_CH18_N09,제18장 NORMAL 9
STAGE_CH18_N10,제18장 NORMAL 10
STAGE_CH18_N11,제18장 NORMAL 11
STAGE_CH18_N12,제18장 NORMAL 12
STAGE_CH18_N13,제18장 NORMAL 13
STAGE_CH18_N14,제18장 NORMAL 14
STAGE_CH18_N15,제18장 NORMAL 15
STAGE_CH18_N16,제18장 NORMAL 16
STAGE_CH18_N17,제18장 NORMAL 17
STAGE_CH18_N18,제18장 NORMAL 18
STAGE_CH18_N19,제18장 NORMAL 19
STAGE_CH18_N20,제18장 NORMAL 20
STAGE_CH19_H01,제19장 HARD 1
STAGE_CH19_H02,제19장 HARD 2
STAGE_CH19_H03,제19장 HARD 3
STAGE_CH19_H04,제19장 HARD 4
STAGE_CH19_H05,제19장 HARD 5
STAGE_CH19_N01,제19장 NORMAL 1
STAGE_CH19_N02,제19장 NORMAL 2
STAGE_CH19_N03,제19장 NORMAL 3
STAGE_CH19_N04,제19장 NORMAL 4
STAGE_CH19_N05,제19장 NORMAL 5
STAGE_CH19_N06,제19장 NORMAL 6
STAGE_CH19_N07,제19장 NORMAL 7
STAGE_CH19_N08,제19장 NORMAL 8
STAGE_CH19_N09,제19장 NORMAL 9
STAGE_CH19_N10,제19장 NORMAL 10
STAGE_CH19_N11,제19장 NORMAL 11
STAGE_CH19_N12,제19장 NORMAL 12
STAGE_CH19_N13,제19장 NORMAL 13
STAGE_CH19_N14,제19장 NORMAL 14
STAGE_CH19_N15,제19장 NORMAL 15
STAGE_CH19_N16,제19장 NORMAL 16
STAGE_CH19_N17,제19장 NORMAL 17
STAGE_CH19_N18,제19장 NORMAL 18
STAGE_CH19_N19,제19장 NORMAL 19
STAGE_CH19_N20,제19장 NORMAL 20
STAGE_CH20_H01,제20장 HARD 1
STAGE_CH20_H02,제20장 HARD 2
STAGE_CH20_H03,제20장 HARD 3
STAGE_CH20_H04,제20장 HARD 4
STAGE_CH20_H05,제20장 HARD 5
STAGE_CH20_N01,제20장 NORMAL 1
STAGE_CH20_N02,제20장 NORMAL 2
STAGE_CH20_N03,제20장 NORMAL 3
STAGE_CH20_N04,제20장 NORMAL 4
STAGE_CH20_N05,제20장 NORMAL 5
STAGE_CH20_N06,제20장 NORMAL 6
STAGE_CH20_N07,제20장 NORMAL 7
STAGE_CH20_N08,제20장 NORMAL 8
STAGE_CH20_N09,제20장 NORMAL 9
STAGE_CH20_N10,제20장 NORMAL 10
STAGE_CH20_N11,제20장 NORMAL 11
STAGE_CH20_N12,제20장 NORMAL 12
STAGE_CH20_N13,제20장 NORMAL 13
STAGE_CH20_N14,제20장 NORMAL 14
STAGE_CH20_N15,제20장 NORMAL 15
STAGE_CH20_N16,제20장 NORMAL 16
STAGE_CH20_N17,제20장 NORMAL 17
STAGE_CH20_N18,제20장 NORMAL 18
STAGE_CH20_N19,제20장 NORMAL 19
STAGE_CH20_N20,제20장 NORMAL 20
STORY_C1A_01,첫 터널에는 기억을 흉내 내는 잔향체가 모여 있었다.
STORY_C1A_02,그것들은 사람의 목소리를 냈지만 질문에는 답하지 못했다.
STORY_C1A_03,전투 뒤 손상되지 않은 기록편 하나를 회수했어. 다음 구간을 열 수 있겠어.
STORY_C1B_01,기록편의 구조 신호가 공허기관 안에서 역방향으로 소모되고 있었다. 중계기 앞에는 신호를 추적하던 베라가 버티고 있었다.
STORY_C1B_02,공허기관이 삼키는 건 광맥 전력이 아니야. 구조 신호의 잔향을 연료로 바꾸고 있어.
STORY_C1B_03,내가 역추적 경로를 열게. 핵심부까지 함께 가자. 이 신호를 사람들에게 돌려줘야 해.
STORY_C1C_01,좌표는 폐쇄된 종탑형 중계기로 이어졌다. 구조 대상은 더 깊은 회송선에서 원격 신호만 보내고 있었다.
STORY_C1C_02,이리야. 아직 합류할 수는 없어. 생체 신호를 따라오면 종착선 앞에서 길을 열어 둘게.
STORY_C1C_03,잔향체 군집이 중계기를 포위했어. 신호를 잃지 않으려면 먼저 이 구간을 돌파해야 해.
STORY_C1I_01,등로단은 잔광 폭풍 속에서도 움직이는 소규모 복구 조직이다.
STORY_C1I_02,지도에 없는 선로에서 구조 요청을 들었어. 아직 신호가 살아 있어.
STORY_C1I_03,진위를 확인하고 길을 복구하자. 모두 출발 준비.
STORY_C2A_01,닫힌 승강장은 존재하지 않는 승객의 이름을 반복해서 불렀다.
STORY_C2A_02,"구조 신호가 진짜인지 가짜인지가 아니라, 지금 누가 그 신호를 듣고 있는지가 중요해."
STORY_C2A_03,"우리 이름을 과거 목록에서 지우고, 현재 좌표를 남기자."
STORY_C2B_01,"전력은 거꾸로 흘렀고, 회송핵은 살아 있는 승객을 과거 명부의 빈 좌석으로 덮어쓰기 시작했다."
STORY_C2B_02,내 생체 기록으로 현재 명부를 고정하면 마지막 개찰까지 모두의 신원을 지킬 수 있어.
STORY_C2B_03,명부 고정이 끝날 때까지 동행할게. 끝나면 보호 대상이 아니라 원정대의 의료 담당으로 가겠어.
STORY_C2H_01,지하 회송실에는 빈 자리만 남은 편성표가 벽처럼 이어져 있었다.
STORY_C2H_02,"이 핵은 사람을 찾는 게 아니라, 비어 있는 칸을 채우려는 거야."
STORY_C2H_03,"우리가 멈추게 할 건 과거가 아니라, 현재를 지워 버리는 이 명령이야."
STORY_C2I_01,세 개의 고유 보스 기록에는 같은 짧은 handshake 패턴이 남아 있었다.
STORY_C2I_02,신호는 진행 방향이 아니라 종착점에서 출발점 쪽으로 하나씩 켜지고 있어.
STORY_C2I_03,시간을 되돌리는 장치가 아니야. 망가진 회송 절차가 현재의 우리를 과거 기록에 끼워 맞추고 있어.
STORY_C2O_01,"회송 편성핵이 멈추자, 뒤집혀 있던 신호등이 하나씩 정상 방향으로 돌아왔다."
STORY_C2O_02,"모든 기록이 사라진 것은 아니지만, 더는 현재의 사람을 과거의 빈자리에 넣지 않았다."
STORY_C2O_03,남은 건 바깥을 향한 하나의 정상 신호야. 다음 길은 우리가 선택해서 이어 가자.
STORY_C2P_01,"세 개의 방어 구간을 연속 돌파하자, 종탑형 중계기에서 추적하던 생체 신호가 중앙 개찰 바로 앞에서 모습을 드러냈다."
STORY_C2P_02,"늦어서 미안해. 이리야. 회송선의 부상자를 지키느라 움직일 수 없었지만, 이제부터는 내가 너희의 후방을 맡을게."
STORY_C2P_03,합류 신호 확인. 다음은 역행 개찰의 고유 방어 개체야. 네 회복 장치가 버틸 수 있겠어?
STORY_C2P_04,세 구간 동안 출력은 충분히 맞춰 뒀어. 다친 사람 없이 저 문을 넘기자.
STORY_CH03_INTRO_01,역행 개찰에서 건진 좌표가 유리평원 위를 달리는 야간열차를 가리켰다.
STORY_CH03_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 거울 선로가 원정대를 복제한다.
STORY_CH03_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH03_MID_A_01,"거울 선로는 일행의 전투 기록을 복제해, 버린 선택까지 적으로 되돌리고 있었다."
STORY_CH03_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH03_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH03_MID_B_01,토아는 복제 신호 사이의 반 박자 지연을 찾아 진짜 열차에만 중계 표식을 새겼다.
STORY_CH03_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH03_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH03_OUTRO_01,거울이 깨지자 수몰 신호원에서 오래된 구조 호출이 실제 음성으로 돌아왔다.
STORY_CH03_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH03_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH03_OUTRO_INTERLUDE,토아는 호출 속 서명이 자기 송신이 아니라 거울 선로가 복제한 진짜 열차 표식임을 확인하고 침수 노선으로 향한다.
STORY_CH03_PREBOSS_01,유리원수는 복제체가 아니라 평원 전체를 하나의 거울로 접는 제어자였다.
STORY_CH03_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH03_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH04_INTRO_01,토아가 보낸 적 없는 구조 호출은 거울 선로가 복제한 열차 표식을 수신 경로로 삼아 물 아래 신호원에서 반복되고 있었다.
STORY_CH04_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 수몰 신호소의 거짓 구조음을 추적한다.
STORY_CH04_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH04_MID_A_01,호출은 생존자가 아니라 폐쇄 당시 구조를 포기했던 관제 기록이 만든 죄책감의 루프였다.
STORY_CH04_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH04_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH04_MID_B_01,리브는 잠수 갑문을 몸으로 고정해 기록과 현재의 생존 통로를 동시에 열었다.
STORY_CH04_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH04_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH04_OUTRO_01,구조 기록을 복원하자 마지막 수신처가 회백도시의 봉쇄 관제소로 드러났다.
STORY_CH04_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH04_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH04_OUTRO_INTERLUDE,리브는 뒤늦은 구조라도 끝까지 전달하겠다며 회백도시행 선두에 선다.
STORY_CH04_PREBOSS_01,"조수 전환장은 수위를 올려 호출을 지우려 하고, 잠긴 승강장을 전장으로 뒤집는다."
STORY_CH04_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH04_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH05_INTRO_01,수몰 신호원의 마지막 수신처는 회백도시 안쪽에서 아직 문을 두드리고 있었다.
STORY_CH05_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 봉쇄된 도시의 생존 회랑을 연다.
STORY_CH05_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH05_MID_A_01,봉쇄선은 감염을 막은 것이 아니라 도시 밖으로 증언이 나가는 것을 막고 있었다.
STORY_CH05_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH05_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH05_MID_B_01,세온은 폐기된 의료 명부를 복원해 생존자 구역과 안전한 회랑을 정확히 구분했다.
STORY_CH05_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH05_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH05_OUTRO_01,도시의 문이 열리자 피난 열차 전력은 하늘교량의 폭풍 제어소로 우회한다.
STORY_CH05_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH05_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH05_OUTRO_INTERLUDE,세온은 환자 수송을 지키기 위해 등로단의 정식 후방 의료관으로 남는다.
STORY_CH05_PREBOSS_01,재의 성채는 생존자 수를 위협도로 환산해 회랑 자체를 포격 목표로 지정한다.
STORY_CH05_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH05_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH06_INTRO_01,회백도시의 피난 전력은 끊어진 하늘교량에서 폭풍과 함께 새고 있었다.
STORY_CH06_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 부유 교량의 낙뢰 제어권을 되찾는다.
STORY_CH06_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH06_MID_A_01,낙뢰는 자연현상이 아니라 다리를 건넌 사람의 수를 세는 오래된 통행세였다.
STORY_CH06_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH06_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH06_MID_B_01,아델린은 포격 좌표를 번개 기둥에 겹쳐 피난 열차가 지날 단 한 번의 무풍 구간을 만든다.
STORY_CH06_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH06_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH06_OUTRO_01,교량을 고정한 뒤 북쪽 설원에서 같은 계수 명령을 반복하는 방송이 포착된다.
STORY_CH06_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH06_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH06_OUTRO_INTERLUDE,아델린은 포대보다 정확한 것은 사람의 귀라며 설원 신호 추적에 합류한다.
STORY_CH06_PREBOSS_01,전압 집정관은 통행자를 지우면 부하가 사라진다는 계산으로 교량을 통째로 낙하시킨다.
STORY_CH06_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH06_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH07_INTRO_01,하늘교량의 계수 명령은 설원 아래 매몰된 방송국에서 계속 송출되고 있었다.
STORY_CH07_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 빙설 아래 계속되는 명령 방송을 끊는다.
STORY_CH07_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH07_MID_A_01,방송은 철수 명령이 아니라 구조대가 돌아오지 못하게 만드는 무한 대기 명령이었다.
STORY_CH07_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH07_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH07_MID_B_01,키르는 눈보라 속 가짜 방향음을 잘라내고 매몰된 송신실까지 단일 주파수 길을 연다.
STORY_CH07_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH07_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH07_OUTRO_01,방송을 끄자 추락 직전의 붉은 채굴환이 구조 채널을 빼앗아 긴급 신호를 보낸다.
STORY_CH07_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH07_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH07_OUTRO_INTERLUDE,키르는 다시는 남의 명령만 기다리지 않겠다며 등로단의 신호 분석관이 된다.
STORY_CH07_PREBOSS_01,서리 성가대장은 동료들의 목소리로 대기 명령을 합창해 편성 자체를 멈추려 한다.
STORY_CH07_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH07_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH08_INTRO_01,설원에서 해방된 긴급 채널은 붉은 채굴환이 지상으로 추락할 시간을 세고 있었다.
STORY_CH08_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 폭주 채굴환의 낙하를 저지한다.
STORY_CH08_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH08_MID_A_01,채굴환은 광석이 아니라 기억을 연료로 태워 궤도를 유지해 왔다.
STORY_CH08_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH08_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH08_MID_B_01,레마는 방패 코어를 환의 균형추에 연결해 일행이 내부 축으로 진입할 시간을 번다.
STORY_CH08_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH08_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH08_OUTRO_01,환을 분리하자 회수된 기억들이 잠든 역무국의 자동 재판 기록을 지목한다.
STORY_CH08_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH08_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH08_OUTRO_INTERLUDE,레마는 빚진 기억을 돌려주기 위해 판결 기록 회수 작전에 합류한다.
